maTin,giaCa,dienTich,ngayDangTin,ngayHetHan,soTang,phapLy,soPhongNgu,soPhongTam,latitude,longitude,Chỗ để xe máy,Chỗ để ôtô,Trung tâm thể dục,Hệ thống an ninh,Nhân viên bảo vệ,Hồ bơi,Truyền hình cáp,Internet,Gần trường,Gần bệnh viện,Gần công viên,Gần nhà trẻ,Tiện kinh doanh,Khu dân trí cao,Gần chợ,Bàn ăn,Bàn trà,Sofa phòng khách,Kệ ti vi,Giường ngủ,Tủ quần áo,Sàn gỗ/đá,Trần thả,Tủ bếp,Bình nóng lạnh,Điều hòa,Bồn rửa mặt,Bồn tắm,Biệt thự liền kề,Biệt thự nghỉ dưỡng,Bất động sản khác,Căn hộ Cao cấp,Căn hộ Officetel,Căn hộ Penthouse,Căn hộ Tập thể,Căn hộ chung cư,Căn hộ mini,Căn hộ rẻ,Căn hộ trung cấp,Cửa hàng kiot,Khách sạn,Mặt bằng bán lẻ,Nhà biệt thự,Nhà mặt phố,Nhà phố Shophouse,Nhà riêng,Nhà rẻ,"Nhà trọ, phòng trọ",Văn phòng,ngayDangTin_ts,phongTam/dientich,phongngu/dientich,Overall_S
501396,2.4,27.0,2020-08-14,2020-09-28,4.0,0,2.0,3.0,20.99673,105.8566669,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.1111111111111111,0.07407407407407407,108.0
501395,4.3,40.0,2020-08-14,2020-09-28,4.0,1,4.0,3.0,20.9975428,105.8292013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.075,0.1,160.0
501394,1.82,33.0,2020-08-14,2020-09-28,4.0,0,4.0,3.0,20.9540586,105.7409852,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.09090909090909091,0.12121212121212122,132.0
501389,1.4,80.0,2020-08-14,2020-09-28,4.0,0,4.0,3.0,21.164574,105.865896,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737651.0,0.0375,0.05,320.0
501384,30.0,864.0,2020-08-14,2020-09-28,8.0,0,4.0,3.0,21.0811211,105.8180306,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,737651.0,0.003472222222222222,0.004629629629629629,6912.0
501380,2.4,35.0,2020-08-14,2020-09-28,5.0,0,4.0,3.0,20.9786876,105.771796,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.08571428571428572,0.11428571428571428,175.0
501379,1.92,33.0,2020-08-14,2020-09-28,4.0,0,4.0,3.0,20.9540586,105.7409852,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.09090909090909091,0.12121212121212122,132.0
501377,2.0,26.0,2020-08-14,2020-09-28,4.0,0,2.0,3.0,20.99673,105.8566669,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.11538461538461539,0.07692307692307693,104.0
501374,3.6,98.0,2020-08-14,2020-09-28,1.0,1,3.0,2.0,21.0919168,105.7850022,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737651.0,0.02040816326530612,0.030612244897959183,98.0
501373,13.4,62.0,2020-08-14,2020-09-28,5.0,1,6.0,5.0,21.0253784,105.8272979,False,True,True,True,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.08064516129032258,0.0967741935483871,310.0
501362,2.4,27.0,2020-08-14,2020-09-28,4.0,0,2.0,3.0,20.99673,105.8566669,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.1111111111111111,0.07407407407407407,108.0
501360,1.44,38.0,2020-08-14,2020-09-28,4.0,0,4.0,3.0,20.9540586,105.7409852,True,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.07894736842105263,0.10526315789473684,152.0
501348,2.6,22.0,2020-08-14,2020-09-28,4.0,0,2.0,3.0,20.99673,105.8566669,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.13636363636363635,0.09090909090909091,88.0
501347,3.9,48.0,2020-08-14,2020-09-28,5.0,0,3.0,3.0,21.0120299,105.8296365,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.0625,0.0625,240.0
501346,1.4,32.0,2020-08-14,2020-09-28,4.0,0,3.0,2.0,20.9540586,105.7409852,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.0625,0.09375,128.0
501336,3.8,35.0,2020-08-14,2020-09-28,5.0,1,3.0,3.0,21.0115303,105.8368631,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.08571428571428572,0.08571428571428572,175.0
501327,4.1,40.0,2020-08-14,2020-09-28,5.0,0,4.0,5.0,20.9923944,105.813598,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.125,0.1,200.0
501325,2.3,38.0,2020-08-14,2020-09-28,2.0,0,4.0,3.0,20.955835,105.7563658,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.07894736842105263,0.10526315789473684,76.0
501324,3.6,34.0,2020-08-14,2020-09-28,5.0,0,4.0,5.0,20.9923944,105.813598,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.14705882352941177,0.11764705882352941,170.0
501323,6.4,45.0,2020-08-14,2020-10-13,4.0,0,4.0,3.0,20.9963153,105.8304975,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.06666666666666667,0.08888888888888889,180.0
501322,3.95,60.0,2020-08-14,2020-09-28,5.0,0,4.0,4.0,21.0237785,105.7670494,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.06666666666666667,0.06666666666666667,300.0
501320,2.8,40.0,2020-08-14,2020-09-28,3.0,0,3.0,2.0,21.0378157,105.8282959,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.05,0.075,120.0
501319,4.6,40.0,2020-08-14,2020-09-28,6.0,0,4.0,3.0,20.955835,105.7563658,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.075,0.1,240.0
501316,6.0,70.0,2020-08-14,2020-09-28,4.0,1,4.0,3.0,21.0470786,105.8777262,True,False,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.04285714285714286,0.05714285714285714,280.0
501315,6.99,65.0,2020-08-14,2020-09-28,5.0,0,4.0,3.0,20.9959819,105.8097244,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.046153846153846156,0.06153846153846154,325.0
501314,7.7,65.0,2020-08-14,2020-09-28,6.0,0,4.0,3.0,21.047768,105.7615252,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.046153846153846156,0.06153846153846154,390.0
501313,5.2,58.0,2020-08-14,2020-09-28,5.0,0,4.0,4.0,21.0164891,105.8227091,False,False,True,True,False,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.06896551724137931,0.06896551724137931,290.0
501311,1.65,32.0,2020-08-14,2020-09-28,3.0,0,3.0,2.0,20.9966262,105.8628759,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.0625,0.09375,96.0
501310,6.0,40.0,2020-08-14,2020-09-28,5.0,0,5.0,1.0,21.0030438,105.8282959,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,737651.0,0.025,0.125,200.0
501309,5.1,53.0,2020-08-14,2020-09-28,5.0,0,4.0,4.0,21.0128979,105.8354966,True,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.07547169811320754,0.07547169811320754,265.0
501308,14.0,80.0,2020-08-14,2020-09-28,3.0,0,4.0,3.0,20.9963233,105.8136968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,737651.0,0.0375,0.05,240.0
501304,1.65,32.0,2020-08-14,2020-09-28,3.0,0,3.0,2.0,20.9966262,105.8628759,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.0625,0.09375,96.0
501303,4.0,40.0,2020-08-14,2020-09-28,4.0,0,4.0,1.0,21.0076731,105.8279595,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.025,0.1,160.0
501302,3.6,32.0,2020-08-14,2020-09-28,5.0,0,4.0,3.0,20.9963233,105.8136968,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.09375,0.125,160.0
501300,5.7,49.0,2020-08-14,2020-09-28,4.0,0,3.0,3.0,21.0640044,105.9114014,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,737651.0,0.061224489795918366,0.061224489795918366,196.0
501299,3.0,30.0,2020-08-14,2020-09-28,5.0,0,4.0,4.0,21.0298066,105.7690796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.13333333333333333,0.13333333333333333,150.0
501298,3.25,35.0,2020-08-14,2020-09-28,4.0,0,4.0,3.0,21.048956,105.8862812,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.08571428571428572,0.11428571428571428,140.0
501297,3.9,38.0,2020-08-14,2020-09-28,5.0,0,4.0,5.0,21.0082189,105.8237484,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.13157894736842105,0.10526315789473684,190.0
501296,3.2,40.0,2020-08-14,2020-09-28,4.0,0,4.0,3.0,21.0548635,105.8884966,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.075,0.1,160.0
501294,2.9,35.0,2020-08-14,2020-09-28,5.0,0,3.0,4.0,21.022491,105.8371026,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.11428571428571428,0.08571428571428572,175.0
501293,2.9,35.0,2020-08-14,2020-09-28,5.0,0,3.0,4.0,21.022491,105.8371026,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.11428571428571428,0.08571428571428572,175.0
501292,2.9,35.0,2020-08-14,2020-09-28,5.0,0,3.0,4.0,21.022491,105.8371026,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.11428571428571428,0.08571428571428572,175.0
501290,13.3,50.0,2020-08-14,2020-09-28,4.0,0,4.0,3.0,21.014855,105.8504718,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737651.0,0.06,0.08,200.0
501328,23.5,138.0,2020-08-14,2020-09-28,4.0,1,6.0,3.0,21.0323233,105.7650902,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,737651.0,0.021739130434782608,0.043478260869565216,552.0
501288,2.35,31.0,2020-08-13,2020-09-27,4.0,0,4.0,3.0,20.9984853,105.8686635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737650.0,0.0967741935483871,0.12903225806451613,124.0
501283,13.5,90.0,2020-08-13,2020-09-27,10.0,0,1.0,1.0,20.9551593,105.755404,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,737650.0,0.011111111111111112,0.011111111111111112,900.0
501282,5.4,40.0,2020-08-13,2020-09-27,4.0,0,3.0,3.0,21.0390907,105.7920276,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737650.0,0.075,0.075,160.0
501279,3.1,32.0,2020-08-13,2020-09-27,5.0,0,3.0,3.0,21.027413,105.8343197,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737650.0,0.09375,0.09375,160.0
501276,1.3,60.0,2020-08-13,2020-09-27,5.0,0,6.0,6.0,21.0252147,105.8272504,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737650.0,0.1,0.1,300.0
501275,6.6,45.0,2020-08-13,2020-09-27,5.0,0,4.0,3.0,20.9887758,105.8106837,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737650.0,0.06666666666666667,0.08888888888888889,225.0
501274,2.75,37.0,2020-08-13,2020-09-27,4.0,0,3.0,3.0,21.027413,105.8343197,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737650.0,0.08108108108108109,0.08108108108108109,148.0
501273,7.0,52.0,2020-08-13,2020-09-27,6.0,0,1.0,1.0,21.0101531,105.7988345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,737650.0,0.019230769230769232,0.019230769230769232,312.0
501272,6.0,70.0,2020-08-13,2020-09-27,5.0,0,4.0,4.0,21.0395659,105.7740712,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,737650.0,0.05714285714285714,0.05714285714285714,350.0
501271,5.7,38.0,2020-08-13,2020-09-27,4.0,0,4.0,3.0,21.0110533,105.8606382,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737650.0,0.07894736842105263,0.10526315789473684,152.0
501270,3.8,37.0,2020-08-13,2020-09-27,5.0,0,4.0,4.0,21.027617,105.8943136,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737650.0,0.10810810810810811,0.10810810810810811,185.0
501269,3.0,48.0,2020-08-13,2020-09-27,5.0,1,4.0,3.0,20.9889375,105.8082922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737650.0,0.0625,0.08333333333333333,240.0
501268,5.5,40.0,2020-08-13,2020-09-27,5.0,0,4.0,4.0,21.0395659,105.7740712,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,737650.0,0.1,0.1,200.0
501267,9.3,86.0,2020-08-13,2020-09-27,5.0,0,4.0,4.0,20.9957065,105.8509933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737650.0,0.046511627906976744,0.046511627906976744,430.0
501266,7.8,49.0,2020-08-13,2020-09-27,5.0,0,6.0,4.0,20.9988954,105.8532977,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,737650.0,0.08163265306122448,0.12244897959183673,245.0
501264,3.3,35.0,2020-08-13,2020-09-27,5.0,0,3.0,4.0,21.0145487,105.8212321,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737650.0,0.11428571428571428,0.08571428571428572,175.0
501263,2.85,60.0,2020-08-13,2020-09-27,5.0,0,3.0,4.0,20.9831371,105.8319653,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737650.0,0.06666666666666667,0.05,300.0
501260,3.66,32.0,2020-08-13,2020-09-27,4.0,1,4.0,3.0,21.0199225,105.8414071,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737650.0,0.09375,0.125,128.0
